,Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
19,120,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.7888997549733059,0
20,121,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,1.0690937123433593,2
21,122,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
22,123,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
23,124,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
24,125,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.9967574198007735,True,0.02861737064602679,1
25,126,1,0.29201618877509006,2,2,-0.10214820053252976,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
26,127,0,1.5237935668809275,0,0,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
27,128,1,-1.1450574190150538,5,1,1.8060821522140513,2.021154224574647,1.5155085395774486,False,-1.2348181871293056,1
28,129,1,-0.32387250027782866,3,2,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,True,0.47453580280202645,2
29,130,0,0.49731241845939633,1,0,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,False,-0.565940538895306,0
30,131,0,-0.7344649596464412,4,1,0.949704253049052,0.8134590491763345,0.8238403798752162,True,-0.4916208002026395,1
31,132,1,-0.11857627059352242,2,2,-0.0471882868615784,0.08884194393734703,0.30508926009854265,False,-0.9375392323586391,1
32,133,0,1.7290897965652339,0,0,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,True,0.7718147575726929,2
33,134,1,-0.9397611893307474,5,1,1.446420047133116,1.2965371193356596,1.1696744597263324,False,-1.2348181871293056,1
34,135,1,-1.555649878383666,3,2,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,True,1.515012144499359,2
35,136,0,0.9079048778280089,1,0,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,False,-0.19434184543197303,0
36,137,0,-0.32387250027782866,4,1,0.8652570305319732,0.3303809790170095,0.6509233399496589,True,-0.34298132281730626,1
37,138,1,0.08671995909078384,2,2,-0.13177394744835724,-0.394236126221978,0.1321722201729838,False,-0.7145800162806393,0
38,139,0,1.93438602624954,0,0,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,True,0.9947739736506926,2
39,140,1,-0.7344649596464412,5,1,1.6964392010115492,1.7796151894949845,1.3425914996518897,False,-1.0861787097439723,1
40,141,1,-1.35035364869936,3,2,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,True,1.9609305766553586,2
41,142,0,0.7026086481437026,1,0,-1.182242020332938,-1.360392266540628,-1.596998179082595,False,-0.41730106150997287,0
42,143,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
43,144,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0861787097439723,0
44,145,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.8461344962653595,2
45,146,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
46,147,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
47,148,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
48,149,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
49,150,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
50,151,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
51,152,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
52,153,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
53,154,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
54,155,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.9967574198007735,True,0.02861737064602679,1
55,156,1,0.29201618877509006,2,2,-0.10214820053252976,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
56,157,0,1.5237935668809275,0,0,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
57,158,1,-1.1450574190150538,5,1,1.8060821522140513,2.021154224574647,1.5155085395774486,False,-1.2348181871293056,1
58,159,1,-0.32387250027782866,3,2,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,True,0.47453580280202645,2
59,160,0,0.49731241845939633,1,0,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,False,-0.565940538895306,0
60,161,0,-0.7344649596464412,4,1,0.949704253049052,0.8134590491763345,0.8238403798752162,True,-0.4916208002026395,1
61,162,1,-0.11857627059352242,2,2,-0.0471882868615784,0.08884194393734703,0.30508926009854265,False,-0.9375392323586391,1
62,163,0,1.7290897965652339,0,0,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,True,0.7718147575726929,2
63,164,1,-0.9397611893307474,5,1,1.446420047133116,1.2965371193356596,1.1696744597263324,False,-1.2348181871293056,1
64,165,1,-1.555649878383666,3,2,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,True,1.515012144499359,2
65,166,0,0.9079048778280089,1,0,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,False,-0.19434184543197303,0
66,167,0,-0.32387250027782866,4,1,0.8652570305319732,0.3303809790170095,0.6509233399496589,True,-0.34298132281730626,1
67,168,1,0.08671995909078384,2,2,-0.13177394744835724,-0.394236126221978,0.1321722201729838,False,-0.7145800162806393,0
68,169,0,1.93438602624954,0,0,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,True,0.9947739736506926,2
69,170,1,-0.7344649596464412,5,1,1.6964392010115492,1.7796151894949845,1.3425914996518897,False,-1.0861787097439723,1
70,171,1,-1.35035364869936,3,2,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,True,1.9609305766553586,2
72,173,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
73,174,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0861787097439723,0
74,175,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.8461344962653595,2
75,176,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
76,177,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
77,178,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
78,179,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
79,180,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
80,181,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
81,182,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
82,183,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
83,184,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
84,185,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.9967574198007735,True,0.02861737064602679,1
85,186,1,0.29201618877509006,2,2,-0.10214820053252976,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
86,187,0,1.5237935668809275,0,0,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
87,188,1,-1.1450574190150538,5,1,1.8060821522140513,2.021154224574647,1.5155085395774486,False,-1.2348181871293056,1
88,189,1,-0.32387250027782866,3,2,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,True,0.47453580280202645,2
89,190,0,0.49731241845939633,1,0,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,False,-0.565940538895306,0
90,191,0,-0.7344649596464412,4,1,0.949704253049052,0.8134590491763345,0.8238403798752162,True,-0.4916208002026395,1
91,192,1,-0.11857627059352242,2,2,-0.0471882868615784,0.08884194393734703,0.30508926009854265,False,-0.9375392323586391,1
92,193,0,1.7290897965652339,0,0,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,True,0.7718147575726929,2
93,194,1,-0.9397611893307474,5,1,1.446420047133116,1.2965371193356596,1.1696744597263324,False,-1.2348181871293056,1
94,195,1,-1.555649878383666,3,2,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,True,1.515012144499359,2
95,196,0,0.9079048778280089,1,0,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,False,-0.19434184543197303,0
96,197,0,-0.32387250027782866,4,1,0.8652570305319732,0.3303809790170095,0.6509233399496589,True,-0.34298132281730626,1
97,198,1,0.08671995909078384,2,2,-0.13177394744835724,-0.394236126221978,0.1321722201729838,False,-0.7145800162806393,0
98,199,0,1.93438602624954,0,0,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,True,0.9947739736506926,2
99,200,1,-0.7344649596464412,5,1,1.6964392010115492,1.7796151894949845,1.3425914996518897,False,-1.0861787097439723,1
100,201,1,-1.35035364869936,3,2,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,True,1.9609305766553586,2
101,202,0,0.7026086481437026,1,0,-1.182242020332938,-1.360392266540628,-1.596998179082595,False,-0.41730106150997287,0
102,203,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
103,204,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0861787097439723,0
104,205,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.8461344962653595,2
105,206,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
106,207,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
107,208,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
108,209,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
109,210,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
110,211,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
111,212,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
112,213,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
113,214,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
114,215,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.9967574198007735,True,0.02861737064602679,1
115,216,1,0.29201618877509006,2,2,-0.10214820053252976,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
116,217,0,1.5237935668809275,0,0,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
117,218,1,-1.1450574190150538,5,1,1.8060821522140513,2.021154224574647,1.5155085395774486,False,-1.2348181871293056,1
118,219,1,-0.32387250027782866,3,2,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,True,0.47453580280202645,2
119,220,0,0.49731241845939633,1,0,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,False,-0.565940538895306,0
120,221,0,-0.7344649596464412,4,1,0.949704253049052,0.8134590491763345,0.8238403798752162,True,-0.4916208002026395,1
121,222,1,-0.11857627059352242,2,2,-0.0471882868615784,0.08884194393734703,0.30508926009854265,False,-0.9375392323586391,1
122,223,0,1.7290897965652339,0,0,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,True,0.7718147575726929,2
123,224,1,-0.9397611893307474,5,1,1.446420047133116,1.2965371193356596,1.1696744597263324,False,-1.2348181871293056,1
124,225,1,-1.555649878383666,3,2,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,True,1.515012144499359,2
125,226,0,0.9079048778280089,1,0,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,False,-0.19434184543197303,0
126,227,0,-0.32387250027782866,4,1,0.8652570305319732,0.3303809790170095,0.6509233399496589,True,-0.34298132281730626,1
127,228,1,0.08671995909078384,2,2,-0.13177394744835724,-0.394236126221978,0.1321722201729838,False,-0.7145800162806393,0
128,229,0,1.93438602624954,0,0,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,True,0.9947739736506926,2
129,230,1,-0.7344649596464412,5,1,1.6964392010115492,1.7796151894949845,1.3425914996518897,False,-1.0861787097439723,1
130,231,1,-1.35035364869936,3,2,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,True,1.9609305766553586,2
131,232,0,0.7026086481437026,1,0,-1.182242020332938,-1.360392266540628,-1.596998179082595,False,-0.41730106150997287,0
132,233,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
133,234,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0861787097439723,0
134,235,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.8461344962653595,2
135,236,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
136,237,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
137,238,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
138,239,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
139,240,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
140,241,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
141,242,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
142,243,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
144,245,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
145,246,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0861787097439723,0
146,247,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.8461344962653595,2
147,248,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
148,249,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
149,250,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
150,251,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
151,252,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
152,253,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
153,254,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
154,255,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
155,256,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
156,257,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.9967574198007735,True,0.02861737064602679,1
157,258,1,0.29201618877509006,2,2,-0.10214820053252976,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
158,259,0,1.5237935668809275,0,0,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
159,260,1,-1.1450574190150538,5,1,1.8060821522140513,2.021154224574647,1.5155085395774486,False,-1.2348181871293056,1
160,261,1,-0.32387250027782866,3,2,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,True,0.47453580280202645,2
161,262,0,0.49731241845939633,1,0,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,False,-0.565940538895306,0
162,263,0,-0.7344649596464412,4,1,0.949704253049052,0.8134590491763345,0.8238403798752162,True,-0.4916208002026395,1
163,264,1,-0.11857627059352242,2,2,-0.0471882868615784,0.08884194393734703,0.30508926009854265,False,-0.9375392323586391,1
164,265,0,1.7290897965652339,0,0,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,True,0.7718147575726929,2
165,266,1,-0.9397611893307474,5,1,1.446420047133116,1.2965371193356596,1.1696744597263324,False,-1.2348181871293056,1
166,267,1,-1.555649878383666,3,2,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,True,1.515012144499359,2
167,268,0,0.9079048778280089,1,0,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,False,-0.19434184543197303,0
168,269,0,-0.32387250027782866,4,1,0.8652570305319732,0.3303809790170095,0.6509233399496589,True,-0.34298132281730626,1
169,270,1,0.08671995909078384,2,2,-0.13177394744835724,-0.394236126221978,0.1321722201729838,False,-0.7145800162806393,0
170,271,0,1.93438602624954,0,0,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,True,0.9947739736506926,2
171,272,1,-0.7344649596464412,5,1,1.6964392010115492,1.7796151894949845,1.3425914996518897,False,-1.0861787097439723,1
172,273,1,-1.35035364869936,3,2,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,True,1.9609305766553586,2
173,274,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
174,275,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.8238403798752162,True,0.02861737064602679,1
175,276,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0861787097439723,0
176,277,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.8461344962653595,2
177,278,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
178,279,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
179,280,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
180,281,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
181,282,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
182,283,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
183,284,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
184,285,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
185,286,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
186,287,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
187,288,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
188,289,0,1.5237935668809275,0,0,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
189,290,1,-1.1450574190150538,5,1,1.8060821522140513,2.021154224574647,1.5155085395774486,False,-1.2348181871293056,1
190,291,1,-0.32387250027782866,3,2,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,True,0.47453580280202645,2
191,292,0,0.49731241845939633,1,0,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,False,-0.565940538895306,0
192,293,0,-0.7344649596464412,4,1,0.949704253049052,0.8134590491763345,0.8238403798752162,True,-0.4916208002026395,1
193,294,1,-0.11857627059352242,2,2,-0.0471882868615784,0.08884194393734703,0.30508926009854265,False,-0.9375392323586391,1
194,295,0,1.7290897965652339,0,0,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,True,0.7718147575726929,2
195,296,1,-0.9397611893307474,5,1,1.446420047133116,1.2965371193356596,1.1696744597263324,False,-1.2348181871293056,1
196,297,1,-1.555649878383666,3,2,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,True,1.515012144499359,2
197,298,0,0.9079048778280089,1,0,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,False,-0.19434184543197303,0
198,299,0,-0.32387250027782866,4,1,0.8652570305319732,0.3303809790170095,0.6509233399496589,True,-0.34298132281730626,1
199,300,1,0.08671995909078384,2,2,-0.13177394744835724,-0.394236126221978,0.1321722201729838,False,-0.7145800162806393,0
200,301,1,0.49731241845939633,5,1,1.5865193736696466,1.538076154415322,0.9967574198007735,False,-1.160498448436639,1
201,302,0,-0.9397611893307474,3,2,-0.3250334927497378,0.3303809790170095,-0.04074481975257353,True,1.7379713605773588,2
202,303,0,0.29201618877509006,1,0,-1.0997329307916608,-1.360392266540628,-1.2511640992314794,False,-0.41730106150997287,0
203,304,1,-0.5291687299621349,4,1,1.004525728650303,1.054998084255997,1.3425914996518897,True,-0.6402602775879727,1
204,305,1,-1.35035364869936,2,2,-0.1852110423526073,-0.394236126221978,0.30508926009854265,False,-0.7888997549733059,0
205,306,0,1.7290897965652339,0,0,-0.9761077345494455,-0.6357751613016405,-0.9053300193803633,True,0.6231752801873597,2
206,307,1,-0.9397611893307474,5,1,1.5017952750131678,1.2965371193356596,1.1696744597263324,False,-1.3091379258219722,1
207,308,1,-1.555649878383666,3,2,-0.49060542411109226,-0.15269709114231547,-0.21366185967813162,True,1.4406924058066923,2
208,309,0,0.9079048778280089,1,0,-1.0712146884334344,-1.1188532314609656,-1.4240811391570367,False,-0.12002210673930643,0
209,310,0,-0.32387250027782866,4,1,0.8929446444719991,0.3303809790170095,0.8238403798752162,True,-0.41730106150997287,1
210,311,1,0.08671995909078384,2,2,-0.1040863335083314,-0.394236126221978,-0.04074481975257353,False,-0.9375392323586391,0
211,312,0,1.93438602624954,0,0,-0.9193481259723926,-0.877314196381303,-1.2511640992314794,True,0.8461344962653595,2
212,313,1,-0.7344649596464412,5,1,1.6687515870715235,1.7796151894949845,1.3425914996518897,False,-1.0861787097439723,1
213,314,1,-1.35035364869936,3,2,-0.4357839485098412,0.08884194393734703,0.1321722201729838,True,1.886610837962692,2
214,315,0,0.7026086481437026,1,0,-1.182242020332938,-1.360392266540628,-1.0782470593059212,False,-0.19434184543197303,0
215,316,0,-0.5291687299621349,4,1,0.7830248171300963,0.571920014096672,0.8238403798752162,True,-0.04570236804663982,1
216,317,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
217,318,0,1.5237935668809275,0,0,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,True,0.920454234958026,2
218,319,1,-1.1450574190150538,5,1,1.7783945382740256,2.021154224574647,1.5155085395774486,False,-1.3091379258219722,1
219,320,1,-0.32387250027782866,3,2,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,True,0.40021606410935984,2
220,321,0,0.49731241845939633,1,0,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,False,-0.6402602775879727,0
221,322,0,-0.7344649596464412,4,1,0.9220166391090262,0.8134590491763345,1.1696744597263324,True,-0.565940538895306,1
222,323,1,0.08671995909078384,2,2,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,False,-0.8632194936659725,0
223,324,0,1.93438602624954,0,0,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,True,0.920454234958026,2
224,325,1,-0.7344649596464412,5,1,1.7241268149515752,1.7796151894949845,1.3425914996518897,False,-1.0118589710513057,1
225,326,1,-1.35035364869936,3,2,-0.38040872062978953,0.08884194393734703,0.1321722201729838,True,2.035250315348025,2
226,327,0,0.7026086481437026,1,0,-1.154554406392912,-1.360392266540628,-1.0782470593059212,False,-0.26866158412463964,0
227,328,0,-0.5291687299621349,4,1,0.8107124310701221,0.571920014096672,0.8238403798752162,True,0.02861737064602679,1
228,329,1,0.29201618877509006,2,2,-0.07446058659250393,-0.15269709114231547,0.4780063000241,False,-1.0118589710513057,0
